Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-08-21,Mumbai,Maharashtra,32.4,26.4,29.4,81.8,12.1,11.3,19,Good,1002.7,75.5
2024-08-22,Mumbai,Maharashtra,33.2,24.8,29.0,79.7,4.0,11.3,26,Good,1002.3,49.0
2024-08-23,Mumbai,Maharashtra,31.1,25.1,28.1,87.4,5.9,13.2,15,Good,1006.9,73.4
2024-08-24,Mumbai,Maharashtra,30.6,23.1,26.8,79.8,0.0,11.8,49,Good,1005.0,53.4
2024-08-25,Mumbai,Maharashtra,30.6,23.1,26.9,91.3,0.0,11.5,53,Satisfactory,1004.6,68.1
2024-08-26,Mumbai,Maharashtra,31.3,23.2,27.2,84.2,0.0,13.9,69,Satisfactory,1002.8,57.6
2024-08-27,Mumbai,Maharashtra,31.5,23.2,27.3,88.3,0.0,16.7,15,Good,1006.3,81.2
2024-08-28,Mumbai,Maharashtra,31.2,22.5,26.9,72.4,0.0,13.3,48,Good,1003.9,52.7
2024-08-29,Mumbai,Maharashtra,33.0,24.0,28.5,86.6,0.0,10.6,15,Good,1003.6,59.1
2024-08-30,Mumbai,Maharashtra,30.5,24.1,27.3,75.7,0.0,10.1,63,Satisfactory,1007.0,64.9
2024-08-31,Mumbai,Maharashtra,31.9,22.3,27.1,83.2,2.2,13.3,15,Good,1006.5,43.3
2024-09-01,Mumbai,Maharashtra,32.6,24.9,28.8,84.8,0.0,13.0,18,Good,1000.5,52.5
2024-09-02,Mumbai,Maharashtra,32.0,22.9,27.5,77.0,0.0,10.7,55,Satisfactory,1005.8,49.6
2024-09-03,Mumbai,Maharashtra,31.7,22.0,26.8,78.6,32.0,11.0,15,Good,1006.7,45.6
2024-09-04,Mumbai,Maharashtra,33.2,24.0,28.6,55.8,0.0,10.2,35,Good,1005.5,44.6
2024-09-05,Mumbai,Maharashtra,35.1,24.9,30.0,73.0,18.7,9.6,27,Good,1006.3,64.5
2024-09-06,Mumbai,Maharashtra,34.7,23.8,29.2,74.1,4.2,10.1,67,Satisfactory,1002.8,40.1
2024-09-07,Mumbai,Maharashtra,34.5,24.8,29.6,75.7,0.0,8.6,40,Good,1000.9,55.2
2024-09-08,Mumbai,Maharashtra,34.0,24.4,29.2,63.7,0.0,14.3,46,Good,1004.9,50.9
2024-09-09,Mumbai,Maharashtra,36.2,23.8,30.0,61.7,0.0,9.0,54,Satisfactory,1007.5,25.6
2024-09-10,Mumbai,Maharashtra,32.4,25.1,28.8,56.6,0.0,10.8,77,Satisfactory,1001.0,52.2
2024-09-11,Mumbai,Maharashtra,34.6,22.4,28.5,64.9,8.9,8.4,78,Satisfactory,1006.1,24.4
2024-09-12,Mumbai,Maharashtra,33.2,25.3,29.3,58.3,0.0,12.1,19,Good,1003.9,51.7
2024-09-13,Mumbai,Maharashtra,34.3,24.7,29.5,68.9,0.0,12.9,81,Satisfactory,1007.4,34.8
2024-09-14,Mumbai,Maharashtra,35.2,24.9,30.1,69.5,0.0,10.7,52,Satisfactory,1011.9,40.8
2024-09-15,Mumbai,Maharashtra,36.2,23.9,30.0,56.6,0.0,10.3,73,Satisfactory,1007.8,21.7
2024-09-16,Mumbai,Maharashtra,33.3,24.6,29.0,66.2,0.0,9.3,52,Satisfactory,1008.5,41.3
2024-09-17,Mumbai,Maharashtra,33.0,24.5,28.8,64.4,0.0,13.5,71,Satisfactory,1010.7,51.9
2024-09-18,Mumbai,Maharashtra,34.4,23.5,29.0,60.5,6.6,8.2,128,Moderate,1009.2,26.7
2024-09-19,Mumbai,Maharashtra,34.5,23.9,29.2,53.3,0.0,9.4,80,Satisfactory,1008.8,28.5
2024-09-20,Mumbai,Maharashtra,33.1,22.5,27.8,66.0,0.0,8.9,70,Satisfactory,1011.7,43.5
2024-09-21,Mumbai,Maharashtra,34.2,20.9,27.5,54.4,0.0,8.8,77,Satisfactory,1011.1,43.2
2024-09-22,Mumbai,Maharashtra,35.0,21.8,28.4,43.1,0.0,13.1,40,Good,1010.7,1.2
2024-09-23,Mumbai,Maharashtra,31.6,23.9,27.8,65.4,0.0,9.7,114,Moderate,1010.3,63.1
2024-09-24,Mumbai,Maharashtra,32.8,24.1,28.5,59.1,0.0,8.8,93,Satisfactory,1009.9,41.2
2024-09-25,Mumbai,Maharashtra,32.4,22.8,27.6,62.2,0.0,10.6,61,Satisfactory,1012.8,43.4
2024-09-26,Mumbai,Maharashtra,32.7,22.8,27.8,54.4,0.0,10.3,64,Satisfactory,1010.5,30.9
2024-09-27,Mumbai,Maharashtra,34.7,21.7,28.2,60.9,0.0,12.0,84,Satisfactory,1013.7,6.0
2024-09-28,Mumbai,Maharashtra,33.7,23.1,28.4,59.3,0.0,10.7,109,Moderate,1009.3,40.6
2024-09-29,Mumbai,Maharashtra,34.2,23.2,28.7,55.1,0.0,9.5,68,Satisfactory,1014.4,22.5
2024-09-30,Mumbai,Maharashtra,35.3,22.8,29.1,57.5,0.0,9.6,119,Moderate,1012.6,37.2
2024-10-01,Mumbai,Maharashtra,34.8,24.3,29.6,58.3,0.0,10.4,92,Satisfactory,1009.7,25.7
2024-10-02,Mumbai,Maharashtra,35.3,24.5,29.9,56.8,0.0,8.1,81,Satisfactory,1012.8,31.3
2024-10-03,Mumbai,Maharashtra,35.1,22.5,28.8,53.6,0.0,9.9,88,Satisfactory,1011.0,17.2
2024-10-04,Mumbai,Maharashtra,34.4,23.1,28.8,59.7,0.0,14.1,128,Moderate,1012.5,39.7
2024-10-05,Mumbai,Maharashtra,35.5,21.8,28.6,40.3,0.0,9.5,72,Satisfactory,1011.7,10.5
2024-10-06,Mumbai,Maharashtra,33.5,23.9,28.7,50.6,0.0,8.7,90,Satisfactory,1012.6,58.1
2024-10-07,Mumbai,Maharashtra,33.9,23.7,28.8,58.7,0.0,8.6,129,Moderate,1014.9,57.5
2024-10-08,Mumbai,Maharashtra,32.5,23.4,28.0,56.6,0.0,10.0,111,Moderate,1014.5,49.0
2024-10-09,Mumbai,Maharashtra,33.5,22.4,27.9,59.0,4.2,9.6,88,Satisfactory,1011.4,43.6
2024-10-10,Mumbai,Maharashtra,34.5,22.0,28.2,51.4,0.0,10.7,129,Moderate,1011.6,24.0
2024-10-11,Mumbai,Maharashtra,33.9,22.1,28.0,58.0,0.0,8.1,138,Moderate,1014.5,41.2
2024-10-12,Mumbai,Maharashtra,33.7,23.7,28.7,44.0,0.0,8.8,123,Moderate,1014.7,22.7
2024-10-13,Mumbai,Maharashtra,35.4,23.2,29.3,44.9,0.0,11.1,98,Satisfactory,1012.7,1.6
2024-10-14,Mumbai,Maharashtra,35.6,24.6,30.1,46.6,0.0,11.4,102,Moderate,1017.1,43.6
2024-10-15,Mumbai,Maharashtra,33.2,25.2,29.2,54.7,0.0,11.4,120,Moderate,1016.0,38.5
2024-10-16,Mumbai,Maharashtra,34.7,22.5,28.6,40.0,0.0,10.7,88,Satisfactory,1013.5,22.3
2024-10-17,Mumbai,Maharashtra,35.9,21.9,28.9,47.0,0.0,10.8,148,Moderate,1013.4,5.1
2024-10-18,Mumbai,Maharashtra,35.4,23.6,29.5,39.1,0.0,9.5,161,Moderate,1014.4,13.4
2024-10-19,Mumbai,Maharashtra,36.4,23.5,30.0,41.1,0.0,7.1,126,Moderate,1014.2,0.0
2024-10-20,Mumbai,Maharashtra,33.3,23.5,28.4,56.1,0.0,7.2,140,Moderate,1018.0,34.9
2024-10-21,Mumbai,Maharashtra,34.8,22.0,28.4,45.0,0.0,9.1,155,Moderate,1017.6,0.0
2024-10-22,Mumbai,Maharashtra,34.1,23.0,28.6,40.9,0.0,9.1,174,Moderate,1015.8,25.1
2024-10-23,Mumbai,Maharashtra,34.5,22.4,28.5,42.2,0.0,7.6,170,Moderate,1017.3,9.1
2024-10-24,Mumbai,Maharashtra,34.0,21.4,27.7,36.7,0.0,7.6,99,Satisfactory,1018.0,1.1
2024-10-25,Mumbai,Maharashtra,32.8,21.4,27.1,41.2,0.0,8.7,129,Moderate,1016.8,24.6
2024-10-26,Mumbai,Maharashtra,33.6,21.6,27.6,47.9,0.0,16.4,129,Moderate,1017.4,16.0
2024-10-27,Mumbai,Maharashtra,35.3,22.2,28.7,52.6,8.1,7.3,125,Moderate,1017.7,31.6
2024-10-28,Mumbai,Maharashtra,33.8,21.0,27.4,46.6,0.0,8.1,181,Moderate,1018.0,2.7
2024-10-29,Mumbai,Maharashtra,34.0,21.0,27.5,48.7,0.0,11.0,172,Moderate,1015.6,9.6
2024-10-30,Mumbai,Maharashtra,34.0,21.2,27.6,43.4,0.0,10.4,121,Moderate,1015.9,0.0
2024-10-31,Mumbai,Maharashtra,33.3,20.5,26.9,42.5,0.0,9.4,139,Moderate,1017.0,0.0
2024-11-01,Mumbai,Maharashtra,29.9,21.4,25.6,49.5,0.0,6.6,135,Moderate,1016.7,46.0
2024-11-02,Mumbai,Maharashtra,30.6,22.2,26.4,52.7,0.0,8.3,144,Moderate,1015.1,49.4
2024-11-03,Mumbai,Maharashtra,32.2,21.5,26.9,41.7,0.0,14.5,129,Moderate,1019.4,21.1
2024-11-04,Mumbai,Maharashtra,33.6,20.5,27.0,41.0,0.0,7.5,175,Moderate,1018.8,8.0
2024-11-05,Mumbai,Maharashtra,35.2,21.6,28.4,46.0,0.0,7.4,136,Moderate,1015.2,14.4
2024-11-06,Mumbai,Maharashtra,34.4,24.8,29.6,47.4,0.0,13.2,84,Satisfactory,1017.2,30.0
2024-11-07,Mumbai,Maharashtra,35.3,23.2,29.2,59.3,0.0,8.5,120,Moderate,1017.5,10.6
2024-11-08,Mumbai,Maharashtra,34.6,24.0,29.3,39.5,0.0,6.6,139,Moderate,1018.4,21.0
2024-11-09,Mumbai,Maharashtra,35.3,23.3,29.3,44.7,0.0,7.1,147,Moderate,1016.0,17.4
2024-11-10,Mumbai,Maharashtra,35.7,21.8,28.7,36.9,0.0,7.7,165,Moderate,1015.7,9.9
2024-11-11,Mumbai,Maharashtra,34.9,22.6,28.8,42.1,0.0,9.2,134,Moderate,1019.6,10.3
2024-11-12,Mumbai,Maharashtra,33.7,21.8,27.8,45.7,0.0,8.3,135,Moderate,1015.9,22.3
2024-11-13,Mumbai,Maharashtra,34.8,20.2,27.5,48.0,0.0,7.3,145,Moderate,1018.7,4.6
2024-11-14,Mumbai,Maharashtra,35.0,22.7,28.8,44.6,0.0,8.3,140,Moderate,1018.2,23.7
2024-11-15,Mumbai,Maharashtra,33.6,21.7,27.6,44.1,0.0,7.4,155,Moderate,1019.1,11.4
2024-11-16,Mumbai,Maharashtra,34.2,22.0,28.1,44.3,0.0,14.7,137,Moderate,1019.8,19.5
2024-11-17,Mumbai,Maharashtra,32.5,22.5,27.5,43.7,0.0,7.0,186,Moderate,1022.8,37.3
2024-11-18,Mumbai,Maharashtra,35.3,22.5,28.9,41.4,0.0,7.8,148,Moderate,1016.1,14.7
2024-11-19,Mumbai,Maharashtra,35.3,23.4,29.3,45.7,0.0,7.6,164,Moderate,1021.0,29.6
2024-11-20,Mumbai,Maharashtra,35.8,23.6,29.7,41.2,0.0,7.7,161,Moderate,1014.3,0.0
2024-11-21,Mumbai,Maharashtra,35.7,22.8,29.2,46.2,0.0,7.1,193,Moderate,1022.3,10.1
2024-11-22,Mumbai,Maharashtra,33.4,21.3,27.4,45.3,0.0,12.8,158,Moderate,1016.1,18.1
2024-11-23,Mumbai,Maharashtra,32.9,22.0,27.5,51.0,0.0,16.7,175,Moderate,1025.1,44.5
2024-11-24,Mumbai,Maharashtra,33.9,19.6,26.7,34.4,0.0,9.5,146,Moderate,1019.7,0.0
2024-11-25,Mumbai,Maharashtra,32.9,20.1,26.5,49.5,0.0,9.3,172,Moderate,1023.3,16.7
2024-11-26,Mumbai,Maharashtra,32.2,21.7,26.9,47.7,0.0,6.6,168,Moderate,1022.8,38.2
2024-11-27,Mumbai,Maharashtra,33.9,20.0,27.0,48.0,0.0,12.6,139,Moderate,1019.9,6.7
2024-11-28,Mumbai,Maharashtra,32.1,20.6,26.4,53.1,0.0,7.4,180,Moderate,1020.3,15.0
2024-11-29,Mumbai,Maharashtra,31.5,20.9,26.2,47.4,0.0,6.5,222,Poor,1019.4,22.7
2024-11-30,Mumbai,Maharashtra,30.5,21.6,26.1,42.8,0.0,9.9,157,Moderate,1022.8,20.7
2024-12-01,Mumbai,Maharashtra,31.1,20.5,25.8,52.4,0.0,11.5,170,Moderate,1020.5,40.1
2024-12-02,Mumbai,Maharashtra,30.9,20.0,25.5,51.0,0.0,12.6,142,Moderate,1019.9,24.7
2024-12-03,Mumbai,Maharashtra,31.4,20.1,25.7,50.1,0.0,7.8,152,Moderate,1022.6,36.8
2024-12-04,Mumbai,Maharashtra,31.8,21.2,26.5,43.0,0.0,7.7,168,Moderate,1019.6,12.6
2024-12-05,Mumbai,Maharashtra,33.1,20.8,27.0,47.1,0.0,9.1,172,Moderate,1020.7,7.0
2024-12-06,Mumbai,Maharashtra,31.7,18.8,25.2,49.8,0.0,8.2,176,Moderate,1022.1,15.2
2024-12-07,Mumbai,Maharashtra,33.1,20.7,26.9,41.2,0.0,10.0,176,Moderate,1020.2,1.1
2024-12-08,Mumbai,Maharashtra,33.4,21.2,27.3,39.4,0.0,9.1,148,Moderate,1020.5,23.8
2024-12-09,Mumbai,Maharashtra,32.6,20.5,26.6,47.9,0.0,7.3,176,Moderate,1024.8,12.1
2024-12-10,Mumbai,Maharashtra,33.9,20.9,27.4,40.2,0.0,12.7,187,Moderate,1021.1,7.6
2024-12-11,Mumbai,Maharashtra,32.2,19.8,26.0,49.9,0.0,10.0,154,Moderate,1021.3,24.7
2024-12-12,Mumbai,Maharashtra,33.1,18.8,25.9,44.6,0.0,11.4,173,Moderate,1021.7,1.8
2024-12-13,Mumbai,Maharashtra,31.0,19.4,25.2,40.9,0.0,7.3,198,Moderate,1023.2,29.0
2024-12-14,Mumbai,Maharashtra,30.5,18.7,24.6,47.5,0.0,9.9,168,Moderate,1020.4,11.8
2024-12-15,Mumbai,Maharashtra,31.0,20.3,25.7,53.7,0.0,10.7,191,Moderate,1023.1,34.1
2024-12-16,Mumbai,Maharashtra,29.5,16.2,22.9,51.6,0.0,9.0,155,Moderate,1023.6,12.1
2024-12-17,Mumbai,Maharashtra,28.1,17.4,22.7,52.2,0.0,7.0,214,Poor,1019.6,26.5
2024-12-18,Mumbai,Maharashtra,31.2,19.3,25.3,38.5,0.0,8.8,198,Moderate,1026.1,20.5
2024-12-19,Mumbai,Maharashtra,31.7,20.6,26.1,55.8,0.0,10.4,187,Moderate,1025.2,27.9
2024-12-20,Mumbai,Maharashtra,32.0,19.9,26.0,49.6,0.0,11.6,208,Poor,1020.7,19.1
2024-12-21,Mumbai,Maharashtra,31.0,18.5,24.8,38.3,0.0,6.7,189,Moderate,1020.5,0.0
2024-12-22,Mumbai,Maharashtra,28.9,19.6,24.2,47.9,0.0,8.9,177,Moderate,1023.3,32.7
2024-12-23,Mumbai,Maharashtra,31.4,18.6,25.0,49.0,0.0,6.8,227,Poor,1019.8,16.8
2024-12-24,Mumbai,Maharashtra,30.8,18.4,24.6,54.3,0.0,10.4,228,Poor,1025.6,29.4
2024-12-25,Mumbai,Maharashtra,29.5,19.8,24.6,48.1,0.0,11.2,170,Moderate,1021.9,27.9
2024-12-26,Mumbai,Maharashtra,30.8,17.4,24.1,50.6,0.0,7.2,194,Moderate,1026.2,7.7
2024-12-27,Mumbai,Maharashtra,32.0,17.8,24.9,36.3,0.0,7.0,220,Poor,1021.1,5.2
2024-12-28,Mumbai,Maharashtra,31.0,18.8,24.9,45.0,0.0,7.6,193,Moderate,1022.6,27.2
2024-12-29,Mumbai,Maharashtra,30.6,18.5,24.5,37.2,0.0,8.3,206,Poor,1025.4,14.0
2024-12-30,Mumbai,Maharashtra,29.4,19.1,24.3,47.1,0.0,7.4,213,Poor,1022.3,31.5
2024-12-31,Mumbai,Maharashtra,31.5,19.0,25.2,54.8,0.0,10.7,175,Moderate,1023.3,15.3
2025-01-01,Mumbai,Maharashtra,31.1,19.6,25.4,61.2,0.0,11.6,194,Moderate,1024.9,32.0
2025-01-02,Mumbai,Maharashtra,30.6,18.7,24.6,50.8,0.0,8.8,192,Moderate,1021.8,24.1
2025-01-03,Mumbai,Maharashtra,30.6,18.8,24.7,46.0,0.0,7.5,169,Moderate,1020.3,22.1
2025-01-04,Mumbai,Maharashtra,31.2,19.7,25.5,45.4,0.0,8.2,172,Moderate,1019.7,12.4
2025-01-05,Mumbai,Maharashtra,30.8,18.4,24.6,51.5,0.0,8.8,177,Moderate,1024.0,21.4
2025-01-06,Mumbai,Maharashtra,30.1,18.5,24.3,44.5,0.0,8.2,214,Poor,1023.7,35.0
2025-01-07,Mumbai,Maharashtra,30.9,18.5,24.7,45.3,0.0,8.5,213,Poor,1024.9,17.3
2025-01-08,Mumbai,Maharashtra,31.0,19.2,25.1,56.8,0.0,11.3,201,Poor,1022.1,25.2
2025-01-09,Mumbai,Maharashtra,31.9,18.0,24.9,43.0,0.0,7.4,204,Poor,1019.8,18.5
2025-01-10,Mumbai,Maharashtra,31.8,20.2,26.0,43.8,0.0,15.2,183,Moderate,1017.7,19.0
2025-01-11,Mumbai,Maharashtra,31.2,19.3,25.2,53.2,0.0,8.9,196,Moderate,1028.3,41.8
2025-01-12,Mumbai,Maharashtra,29.8,19.5,24.6,53.5,0.0,8.1,201,Poor,1023.8,34.9
2025-01-13,Mumbai,Maharashtra,32.0,18.7,25.3,44.8,0.0,7.4,204,Poor,1022.7,18.7
2025-01-14,Mumbai,Maharashtra,31.8,18.5,25.1,49.0,0.0,7.5,162,Moderate,1023.0,20.7
2025-01-15,Mumbai,Maharashtra,31.5,18.9,25.2,48.7,0.0,8.6,172,Moderate,1019.6,7.9
2025-01-16,Mumbai,Maharashtra,32.9,18.8,25.9,56.5,0.0,8.9,166,Moderate,1020.6,14.9
2025-01-17,Mumbai,Maharashtra,30.7,18.3,24.5,48.8,0.0,8.0,214,Poor,1026.0,22.4
2025-01-18,Mumbai,Maharashtra,28.9,18.4,23.6,51.7,0.0,6.8,229,Poor,1024.1,30.5
2025-01-19,Mumbai,Maharashtra,29.3,18.2,23.8,59.1,0.0,8.6,140,Moderate,1021.1,29.0
2025-01-20,Mumbai,Maharashtra,31.1,16.7,23.9,42.8,0.0,7.5,224,Poor,1020.1,2.9
2025-01-21,Mumbai,Maharashtra,31.1,18.8,24.9,44.4,0.0,6.5,194,Moderate,1021.2,31.5
2025-01-22,Mumbai,Maharashtra,30.8,19.5,25.2,48.9,0.0,10.1,204,Poor,1021.5,16.4
2025-01-23,Mumbai,Maharashtra,32.6,19.5,26.1,49.4,0.0,6.6,202,Poor,1025.9,3.3
2025-01-24,Mumbai,Maharashtra,30.7,19.5,25.1,53.9,0.0,7.9,218,Poor,1021.6,36.4
2025-01-25,Mumbai,Maharashtra,28.3,18.0,23.2,53.7,0.0,8.4,189,Moderate,1020.1,39.4
2025-01-26,Mumbai,Maharashtra,30.4,16.1,23.2,43.2,0.0,12.2,144,Moderate,1022.3,22.5
2025-01-27,Mumbai,Maharashtra,29.6,17.8,23.7,51.0,0.0,6.5,186,Moderate,1022.7,28.5
2025-01-28,Mumbai,Maharashtra,29.7,18.3,24.0,57.5,0.0,10.4,189,Moderate,1019.5,29.2
2025-01-29,Mumbai,Maharashtra,30.3,18.2,24.3,46.8,0.0,10.9,170,Moderate,1022.7,37.8
2025-01-30,Mumbai,Maharashtra,30.0,18.9,24.5,49.5,0.0,13.4,182,Moderate,1024.2,28.3
2025-01-31,Mumbai,Maharashtra,32.3,17.8,25.0,42.2,0.0,11.5,170,Moderate,1021.8,0.0
2025-02-01,Mumbai,Maharashtra,29.1,20.5,24.8,50.9,0.0,8.5,166,Moderate,1019.9,46.0
2025-02-02,Mumbai,Maharashtra,30.2,19.5,24.8,52.7,0.0,10.5,149,Moderate,1020.4,32.8
2025-02-03,Mumbai,Maharashtra,30.9,17.2,24.1,49.5,0.0,12.4,158,Moderate,1018.2,11.2
2025-02-04,Mumbai,Maharashtra,31.4,16.6,24.0,47.9,0.0,6.4,186,Moderate,1021.2,4.0
2025-02-05,Mumbai,Maharashtra,29.7,18.7,24.2,45.4,0.0,6.8,137,Moderate,1022.0,25.4
2025-02-06,Mumbai,Maharashtra,30.6,19.0,24.8,39.1,0.0,9.1,156,Moderate,1019.3,14.1
2025-02-07,Mumbai,Maharashtra,32.1,19.6,25.9,49.6,0.0,10.8,123,Moderate,1024.6,21.9
2025-02-08,Mumbai,Maharashtra,30.2,19.3,24.7,48.0,0.0,10.0,155,Moderate,1022.5,28.4
2025-02-09,Mumbai,Maharashtra,31.4,18.9,25.2,55.3,0.0,9.3,195,Moderate,1017.1,9.8
2025-02-10,Mumbai,Maharashtra,30.8,16.6,23.7,55.2,0.0,13.4,131,Moderate,1017.5,3.0
2025-02-11,Mumbai,Maharashtra,30.2,18.9,24.6,59.6,0.0,8.0,186,Moderate,1018.7,23.6
2025-02-12,Mumbai,Maharashtra,28.9,18.1,23.5,43.0,0.0,7.4,234,Poor,1024.0,11.3
2025-02-13,Mumbai,Maharashtra,28.2,17.5,22.8,53.3,0.0,7.7,201,Poor,1022.7,21.3
2025-02-14,Mumbai,Maharashtra,28.4,15.0,21.7,51.2,0.0,9.2,167,Moderate,1024.4,1.1
2025-02-15,Mumbai,Maharashtra,26.0,15.5,20.7,54.8,0.0,8.4,184,Moderate,1021.3,17.0
2025-02-16,Mumbai,Maharashtra,26.7,15.6,21.2,51.9,0.0,11.0,127,Moderate,1020.6,30.3
2025-02-17,Mumbai,Maharashtra,27.6,17.5,22.6,58.5,0.0,7.5,130,Moderate,1018.1,27.9
2025-02-18,Mumbai,Maharashtra,30.3,15.7,23.0,47.4,0.0,9.5,159,Moderate,1021.0,8.1
2025-02-19,Mumbai,Maharashtra,31.4,15.9,23.6,46.3,0.0,10.5,163,Moderate,1019.6,2.5
2025-02-20,Mumbai,Maharashtra,29.4,18.2,23.8,41.5,0.0,12.4,173,Moderate,1019.4,18.9
2025-02-21,Mumbai,Maharashtra,30.7,18.8,24.7,53.3,0.0,6.9,149,Moderate,1022.7,26.0
2025-02-22,Mumbai,Maharashtra,30.5,19.6,25.0,48.0,0.0,7.7,162,Moderate,1019.0,23.7
2025-02-23,Mumbai,Maharashtra,32.3,19.8,26.1,47.9,0.0,8.3,159,Moderate,1021.5,10.2
2025-02-24,Mumbai,Maharashtra,32.4,18.7,25.5,49.7,0.0,6.7,155,Moderate,1015.7,21.9
2025-02-25,Mumbai,Maharashtra,30.0,19.7,24.8,53.8,0.0,9.3,148,Moderate,1024.3,39.2
2025-02-26,Mumbai,Maharashtra,30.1,18.4,24.3,49.2,0.0,9.3,130,Moderate,1018.2,21.4
2025-02-27,Mumbai,Maharashtra,30.3,17.8,24.0,48.8,0.0,9.1,154,Moderate,1020.3,0.0
2025-02-28,Mumbai,Maharashtra,29.8,16.7,23.2,49.3,0.0,8.2,153,Moderate,1020.8,22.1
2025-03-01,Mumbai,Maharashtra,27.0,20.1,23.6,48.4,0.0,11.9,128,Moderate,1017.8,47.7
2025-03-02,Mumbai,Maharashtra,30.8,17.8,24.3,47.6,0.0,7.7,162,Moderate,1020.1,0.6
2025-03-03,Mumbai,Maharashtra,31.3,19.2,25.2,44.0,0.0,11.5,158,Moderate,1019.8,18.5
2025-03-04,Mumbai,Maharashtra,29.9,18.2,24.1,41.7,0.0,7.7,159,Moderate,1016.8,15.7
2025-03-05,Mumbai,Maharashtra,31.5,18.5,25.0,43.3,0.0,6.9,122,Moderate,1016.4,19.6
2025-03-06,Mumbai,Maharashtra,31.6,18.4,25.0,50.2,0.0,8.5,142,Moderate,1017.8,21.1
2025-03-07,Mumbai,Maharashtra,29.8,20.1,25.0,51.2,2.6,8.9,115,Moderate,1017.3,34.3
2025-03-08,Mumbai,Maharashtra,32.2,18.0,25.1,37.7,0.0,9.5,136,Moderate,1020.2,19.5
2025-03-09,Mumbai,Maharashtra,29.4,19.9,24.7,50.5,0.0,6.3,121,Moderate,1018.8,36.5
2025-03-10,Mumbai,Maharashtra,32.1,18.5,25.3,53.4,0.0,8.0,163,Moderate,1016.9,16.6
2025-03-11,Mumbai,Maharashtra,31.2,18.5,24.8,45.0,0.0,14.8,133,Moderate,1018.3,13.7
2025-03-12,Mumbai,Maharashtra,31.1,18.8,25.0,45.4,0.0,7.6,158,Moderate,1012.8,9.2
2025-03-13,Mumbai,Maharashtra,31.9,18.8,25.3,49.1,0.0,10.9,146,Moderate,1015.4,0.0
2025-03-14,Mumbai,Maharashtra,31.0,19.1,25.0,53.1,0.0,20.6,90,Satisfactory,1017.1,22.4
2025-03-15,Mumbai,Maharashtra,30.0,19.6,24.8,59.9,0.0,15.8,97,Satisfactory,1018.7,47.5
2025-03-16,Mumbai,Maharashtra,30.3,19.5,24.9,35.9,0.0,7.1,166,Moderate,1016.7,25.1
2025-03-17,Mumbai,Maharashtra,29.7,18.4,24.0,60.0,0.0,10.6,113,Moderate,1019.3,28.9
2025-03-18,Mumbai,Maharashtra,30.5,18.7,24.6,50.6,0.0,10.8,85,Satisfactory,1017.8,13.2
2025-03-19,Mumbai,Maharashtra,30.5,19.3,24.9,60.0,0.0,10.1,137,Moderate,1014.9,15.4
2025-03-20,Mumbai,Maharashtra,30.1,19.7,24.9,47.6,0.0,6.9,125,Moderate,1015.4,32.7
2025-03-21,Mumbai,Maharashtra,28.9,19.9,24.4,46.3,0.0,9.1,148,Moderate,1016.5,47.4
2025-03-22,Mumbai,Maharashtra,30.7,20.4,25.5,52.6,0.0,9.1,118,Moderate,1014.3,39.5
2025-03-23,Mumbai,Maharashtra,31.2,19.4,25.3,49.3,0.0,6.8,117,Moderate,1018.2,30.1
2025-03-24,Mumbai,Maharashtra,32.5,20.2,26.4,50.7,0.0,8.1,146,Moderate,1012.4,18.7
2025-03-25,Mumbai,Maharashtra,32.7,18.7,25.7,53.9,0.0,9.2,74,Satisfactory,1015.3,21.6
2025-03-26,Mumbai,Maharashtra,30.4,19.7,25.1,45.7,0.0,8.5,95,Satisfactory,1016.2,8.6
2025-03-27,Mumbai,Maharashtra,32.2,18.2,25.2,43.0,0.0,10.3,82,Satisfactory,1013.9,0.0
2025-03-28,Mumbai,Maharashtra,33.7,20.4,27.1,46.0,0.0,8.1,58,Satisfactory,1012.7,2.3
2025-03-29,Mumbai,Maharashtra,34.9,21.9,28.4,44.6,0.0,8.9,121,Moderate,1013.1,18.0
2025-03-30,Mumbai,Maharashtra,35.2,21.9,28.6,43.0,0.0,11.1,82,Satisfactory,1014.7,13.2
2025-03-31,Mumbai,Maharashtra,35.1,21.8,28.4,47.1,0.0,14.1,105,Moderate,1012.0,0.0
2025-04-01,Mumbai,Maharashtra,34.4,22.0,28.2,52.2,0.0,6.9,111,Moderate,1010.7,17.2
2025-04-02,Mumbai,Maharashtra,33.0,21.3,27.2,51.4,0.0,10.3,105,Moderate,1015.3,13.9
2025-04-03,Mumbai,Maharashtra,33.8,19.8,26.8,42.9,0.0,7.8,87,Satisfactory,1013.7,2.3
2025-04-04,Mumbai,Maharashtra,31.4,20.8,26.1,36.2,0.0,9.6,74,Satisfactory,1015.0,14.0
2025-04-05,Mumbai,Maharashtra,33.2,20.0,26.6,45.9,0.0,6.9,98,Satisfactory,1014.2,14.5
2025-04-06,Mumbai,Maharashtra,32.7,20.0,26.4,42.2,0.0,12.1,101,Moderate,1016.9,10.6
2025-04-07,Mumbai,Maharashtra,31.2,20.5,25.8,50.7,0.0,7.4,90,Satisfactory,1014.8,32.7
2025-04-08,Mumbai,Maharashtra,31.7,18.5,25.1,41.4,0.0,11.3,64,Satisfactory,1011.2,0.0
